id,region_id,store_id,deal_id,status,platform_category_id
128,54,51,6,0,4
129,54,51,7,0,4
130,54,51,8,0,4
131,54,51,9,0,4
132,54,51,10,0,4
133,54,51,11,0,4
134,54,51,12,0,4
135,54,51,13,0,3
136,54,51,14,0,3
137,54,51,15,0,3
138,54,51,16,0,3
139,54,51,17,0,13
140,54,51,18,0,13
141,54,51,19,0,13
142,54,51,20,0,13
143,54,51,21,0,13
144,54,51,22,0,4
145,54,51,23,0,4
146,54,51,24,0,4
147,54,51,25,0,4
148,54,51,26,0,4
149,54,51,27,0,4
150,54,51,28,0,4
151,54,51,29,0,3
152,54,51,30,0,3
153,54,51,31,0,3
154,54,51,32,0,3
155,54,51,33,0,13
156,54,51,34,0,13
157,54,51,35,0,13
158,54,51,36,0,13
159,54,51,37,0,13
160,54,51,38,0,13
161,54,51,39,0,13
162,54,51,40,0,13
163,54,51,41,0,13
164,54,51,42,0,13
165,54,8,1,0,3
166,54,8,3,0,13
167,54,8,4,0,5
168,54,8,5,0,14
169,54,8,6,0,4
170,54,8,7,0,4
171,54,8,8,0,4
172,54,8,9,0,4
173,54,8,10,0,4
174,54,8,11,0,4
175,54,8,12,0,4
176,54,8,13,0,3
177,54,8,14,0,3
178,54,8,15,0,3
179,54,8,16,0,3
180,54,8,17,0,13
181,54,8,18,0,13
182,54,8,19,0,13
183,54,8,20,0,13
184,54,8,21,0,13
185,54,8,22,0,4
186,54,8,23,0,4
187,54,8,24,0,4
188,54,8,25,0,4
189,54,8,26,0,4
190,54,8,27,0,4
191,54,8,28,0,4
192,54,8,29,0,3
193,54,8,30,0,3
194,54,8,31,0,3
195,54,8,32,0,3
196,54,8,33,0,13
197,54,8,34,0,13
198,54,8,35,0,13
199,54,8,36,0,13
200,54,8,37,0,13
201,54,8,38,0,13
202,54,8,39,0,13
203,54,8,40,0,13
204,54,8,41,0,13
205,54,8,42,0,13
206,54,52,1,0,3
207,54,52,3,0,13
208,54,52,4,0,5
209,54,52,5,0,14
210,54,52,6,0,4
211,54,52,7,0,4
212,54,52,8,0,4
213,54,52,9,0,4
214,54,52,10,0,4
215,54,52,11,0,4
216,54,52,12,0,4
217,54,52,13,0,3
218,54,52,14,0,3
219,54,52,15,0,3
220,54,52,16,0,3
221,54,52,17,0,13
222,54,52,18,0,13
223,54,52,19,0,13
224,54,52,20,0,13
225,54,52,21,0,13
226,54,52,22,0,4
227,54,52,23,0,4
228,54,52,24,0,4
229,54,52,25,0,4
230,54,52,26,0,4
231,54,52,27,0,4
232,54,52,28,0,4
233,54,52,29,0,3
234,54,52,30,0,3
235,54,52,31,0,3
236,54,52,32,0,3
237,54,52,33,0,13
238,54,52,34,0,13
239,54,52,35,0,13
240,54,52,36,0,13
241,54,52,37,0,13
242,54,52,38,0,13
243,54,52,39,0,13
244,54,52,40,0,13
245,54,52,41,0,13
246,54,52,42,0,13
247,54,61,1,0,3
248,54,61,3,0,13
249,54,61,4,0,5
250,54,61,5,0,14
251,54,61,6,0,4
252,54,61,7,0,4
253,54,61,8,0,4
254,54,61,9,0,4
255,54,61,10,0,4
256,54,61,11,0,4
257,54,61,12,0,4
258,54,61,13,0,3
259,54,61,14,0,3
260,54,61,15,0,3
261,54,61,16,0,3
262,54,61,17,0,13
263,54,61,18,0,13
264,54,61,19,0,13
265,54,61,20,0,13
266,54,61,21,0,13
267,54,61,22,0,4
268,54,61,23,0,4
269,54,61,24,0,4
270,54,61,25,0,4
271,54,61,26,0,4
272,54,61,27,0,4
273,54,61,28,0,4
274,54,61,29,0,3
275,54,61,30,0,3
276,54,61,31,0,3
277,54,61,32,0,3
278,54,61,33,0,13
279,54,61,34,0,13
280,54,61,35,0,13
281,54,61,36,0,13
282,54,61,37,0,13
283,54,61,38,0,13
284,54,61,39,0,13
285,54,61,40,0,13
286,54,61,41,0,13
287,54,61,42,0,13
288,54,90,1,0,3
289,54,90,3,0,13
290,54,90,4,0,5
291,54,90,5,0,14
292,54,90,6,0,4
293,54,90,7,0,4
294,54,90,8,0,4
295,54,90,9,0,4
296,54,90,10,0,4
297,54,90,11,0,4
298,54,90,12,0,4
299,54,90,13,0,3
300,54,90,14,0,3
301,54,90,15,0,3
302,54,90,16,0,3
303,54,90,17,0,13
304,54,90,18,0,13
305,54,90,19,0,13
306,54,90,20,0,13
307,54,90,21,0,13
308,54,90,22,0,4
309,54,90,23,0,4
310,54,90,24,0,4
311,54,90,25,0,4
312,54,90,26,0,4
313,54,90,27,0,4
314,54,90,28,0,4
315,54,90,29,0,3
316,54,90,30,0,3
317,54,90,31,0,3
318,54,90,32,0,3
319,54,90,33,0,13
320,54,90,34,0,13
321,54,90,35,0,13
322,54,90,36,0,13
323,54,90,37,0,13
324,54,90,38,0,13
325,54,90,39,0,13
326,54,90,40,0,13
327,54,90,41,0,13
328,54,90,42,0,13
329,54,62,1,0,3
330,54,62,3,0,13
331,54,62,4,0,5
332,54,62,5,0,14
333,54,62,6,0,4
334,54,62,7,0,4
335,54,62,8,0,4
336,54,62,9,0,4
337,54,62,10,0,4
338,54,62,11,0,4
339,54,62,12,0,4
340,54,62,13,0,3
341,54,62,14,0,3
342,54,62,15,0,3
343,54,62,16,0,3
344,54,62,17,0,13
345,54,62,18,0,13
346,54,62,19,0,13
347,54,62,20,0,13
348,54,62,21,0,13
349,54,62,22,0,4
350,54,62,23,0,4
351,54,62,24,0,4
352,54,62,25,0,4
353,54,62,26,0,4
354,54,62,27,0,4
355,54,62,28,0,4
356,54,62,29,0,3
357,54,62,30,0,3
358,54,62,31,0,3
359,54,62,32,0,3
360,54,62,33,0,13
361,54,62,34,0,13
362,54,62,35,0,13
363,54,62,36,0,13
